Piezo 1,Piezo 2,MQ2,MQ135,ACCELX,ACCELY,ACCELZ,PITCH,ROLL,YAW,WATER,HUMIDITY,TEMPERATURE,STATUS
82,32,76,255,9.82,0.24,-3.53,-0.17,2.59,0.66,0,39,32,Harmful Gas
81,29,79,248,9.76,0.17,-3.51,-0.17,2.59,0.66,0,41,32,Harmful Gas
76,31,78,215,9.86,0.23,-3.57,-0.17,2.59,0.66,1,40,32,Harmful Gas
72,29,78,249,9.78,0.24,-3.59,-0.17,2.59,0.66,0,40,32,Harmful Gas
70,28,79,236,9.73,0.24,-3.62,-0.17,2.59,0.66,0,42,31,Harmful Gas
69,29,77,279,9.75,0.24,-3.44,-0.17,2.59,0.66,0,40,30,Harmful Gas
64,28,76,156,9.77,0.27,-3.56,-0.17,2.59,0.66,0,40,31,Harmful Gas
62,30,76,255,9.77,0.27,-3.62,-0.17,2.59,0.66,1,39,31,Harmful Gas
59,27,78,248,9.73,0.25,-3.61,-0.17,2.59,0.66,0,40,31,Harmful Gas
54,25,78,215,9.72,0.21,-3.51,-0.17,2.59,0.66,0,37,28,Harmful Gas
54,25,76,249,9.8,0.25,-3.61,-0.17,2.59,0.66,0,40,31,Harmful Gas
52,25,78,236,9.78,0.28,-3.55,-0.17,2.59,0.66,0,39,31,Harmful Gas
52,24,77,279,9.77,0.18,-3.53,-0.17,2.59,0.66,0,39,31,Harmful Gas
46,24,78,156,9.78,0.22,-3.51,-0.17,2.59,0.66,0,39,31,Harmful Gas
44,23,77,255,9.82,0.29,-3.65,-0.17,2.59,0.66,0,39,31,Harmful Gas
42,23,78,248,9.79,0.23,-3.58,-0.17,2.59,0.66,0,40,31,Harmful Gas
40,22,77,215,9.77,0.32,-3.63,-0.17,2.59,0.66,0,40,31,Harmful Gas
40,23,75,249,9.79,0.27,-3.61,-0.17,2.59,0.66,0,40,31,Harmful Gas
37,22,78,236,9.77,0.27,-3.61,-0.17,2.59,0.66,0,40,31,Harmful Gas
35,21,77,279,9.82,0.28,-3.53,-0.17,2.59,0.66,0,39,31,Harmful Gas
35,21,76,156,9.79,0.29,-3.57,-0.17,2.59,0.66,0,39,31,Harmful Gas
32,17,77,255,9.82,0.24,-3.62,-0.17,2.59,0.66,0,39,31,Harmful Gas
31,18,77,248,9.73,0.26,-3.59,-0.17,2.59,0.66,0,39,32,Harmful Gas
30,17,77,215,9.79,0.26,-3.74,-0.17,2.59,0.66,0,39,31,Harmful Gas
28,18,77,249,9.77,0.25,-3.58,-0.17,2.59,0.66,0,40,32,Harmful Gas
28,18,77,236,9.72,0.24,-3.6,-0.17,2.59,0.66,0,39,32,Harmful Gas
25,18,77,279,9.85,0.24,-3.59,-0.17,2.59,0.66,0,39,31,Harmful Gas
25,18,78,156,9.78,0.26,-3.53,-0.17,2.59,0.66,0,40,31,Harmful Gas
93,191,86,87,3.1,-9.6,-0.35,0,0,0,0,39,32,Walking
0,116,86,86,4.48,-9.83,0.27,0,0,0,0,39,32,Walking
255,229,84,87,4.2,-9.54,1.35,0,0,0,0,40,32,Walking
224,142,85,87,8.48,-17.95,-2.77,-0.75,0.3,0,0,37,28,Walking
21,27,87,86,2.2,-8.67,-1.95,-0.75,0.3,0,0,40,32,Walking
196,252,83,86,3.03,-7.55,-1.14,-0.75,0.3,0,0,39,32,Walking
227,195,87,85,5.71,-9.48,3.22,1.05,-1.32,0,0,39,32,Walking
132,64,83,85,2.04,-10.4,-1.33,1.05,-1.75,0,0,39,32,Walking
68,210,86,84,3.29,-8.39,0.67,0.48,-1.75,0,0,39,31,Walking
186,216,85,87,4.87,-9.11,-0.12,0.48,-1.75,0,0,39,32,Walking
47,3,84,81,3.68,-9.13,0.33,0.48,-1.75,0,0,41,31,Walking
85,32,86,84,1.76,-15.15,0.31,0.48,-1.75,0,0,38,32,Walking
249,197,86,85,3.11,-9.86,-3.18,-0.61,-1.48,0,0,38,31,Walking
11,44,85,87,2.58,-10.08,-0.86,-0.61,-1.48,0,0,40,32,Walking
75,34,87,85,1.04,-11.93,-0.02,-0.61,-1.48,0,0,39,31,Walking
45,225,86,86,2.38,-9.34,-1.16,-0.61,-1.48,0,0,38,32,Walking
23,188,85,85,2.64,-7.96,-1.14,-0.61,-1.48,0,0,39,32,Walking
99,96,85,85,0.13,-14.31,-1.9,-0.61,-1.48,0,0,39,32,Walking
84,204,83,85,0.76,-7.76,0.24,-0.61,-1.48,0,0,39,32,Walking
177,209,85,85,5.43,-12.04,0.34,-0.61,-1.81,0,0,38,31,Walking
44,217,84,84,4.09,-7.31,-2.35,0.57,-2.21,0,0,39,31,Walking
8,237,83,82,2.59,-9.85,-1.28,1.17,-2.21,0,0,39,32,Walking
73,243,84,84,2.73,-9.61,-0.95,0.26,-1.92,0,0,39,32,Walking
178,131,84,84,2.01,-6.89,-1.63,0.26,-1.92,0,0,39,32,Walking
223,13,83,84,3.25,-10.65,1.25,0.26,-1.92,0,0,39,31,Walking
175,214,86,84,2.6,-8.37,-1.79,0.96,-1.92,0,0,39,31,Walking
71,8,83,84,3.27,-8.47,1.09,0.96,-1.92,0,0,39,32,Walking
236,246,84,84,4.7,-10.8,2.51,0.96,-1.92,0,0,40,32,Walking
33,108,84,84,1.87,-9.7,-3.54,0.96,-1.92,0,0,38,32,Walking
243,225,82,85,0.67,-12.06,-0.11,0.96,-1.92,0,0,38,31,Walking
73,54,87,87,3.62,-9.01,0.25,0.96,-1.92,0,0,39,32,Walking
92,171,92,92,3.68,-8.06,1.2,0.96,-1.92,0,0,39,31,Walking
91,69,95,95,3.29,-7.37,-0.19,0.12,-1.92,0,0,39,32,Walking
125,92,96,95,2.73,-9.48,-0.75,0.12,-1.92,0,0,39,32,Walking
7,73,95,98,2.74,-8.05,-1.67,0.92,-1.92,0,0,39,32,Walking
70,42,94,96,2.96,-6.9,-0.72,1.92,-1.92,0,0,39,31,Walking
16,185,94,93,3.73,-8.46,0.3,1.92,-1.92,0,0,39,32,Walking
10,5,93,94,3.73,-10.96,1.82,1.92,-1.92,0,0,39,32,Walking
6,52,89,93,-0.43,-10.1,-0.22,1.92,-1.92,0,0,38,31,Walking
220,9,90,93,2.77,-9.22,-1.6,1.92,-1.92,0,0,39,32,Walking
40,220,91,90,2.91,-7.72,-0.46,1.92,-1.92,0,0,39,32,Walking
168,244,92,90,3.44,-8.95,-2.72,3.48,-2.24,0.39,0,38,32,Walking
32,154,91,88,2.55,-8.85,-0.51,3.48,-2.24,0.39,0,39,31,Walking
182,186,89,91,3.29,-11.15,2.4,2.91,-1.89,0.39,1,39,32,Walking
189,201,86,89,2.03,-15.47,1.44,2.91,-1.89,0.39,1,39,32,Walking
185,238,87,89,2,-8.94,-3.25,2.91,-1.89,0.39,0,39,31,Walking
147,122,89,85,2.98,-8.29,-0.93,2.91,-1.89,0.39,0,39,31,Walking
41,118,86,89,2.71,-7.36,-1.08,3.54,-1.89,0.39,0,39,31,Walking
218,19,87,87,4.18,-10.89,-0.61,4.4,-2.18,0.39,0,39,31,Walking
90,115,87,88,2.9,-9.58,-0.79,4.4,-2.18,0.39,0,39,32,Walking
60,78,87,85,1.2,-13.22,-0.34,4.4,-2.51,0.39,0,39,32,Walking
119,108,85,85,3.39,-9.64,-0.07,4.4,-2.51,0.39,0,40,30,Walking
158,145,84,85,2.4,-9.07,-1.6,4.4,-2.51,0.39,0,40,32,Walking
8,222,84,86,3.89,-9.33,-0.37,4.4,-2.51,0.39,0,35,27,Walking
221,245,86,85,4.1,-9.18,-0.2,4.4,-2.51,0.39,0,40,31,Walking
198,170,84,83,3.33,-9.93,-0.28,4.4,-2.51,0.39,0,39,32,Walking
46,231,83,84,3.92,-8.25,-1.22,4.4,-2.51,0.39,0,40,31,Walking
104,213,83,83,4.17,-9.37,0.96,4.4,-2.51,0.39,0,39,32,Walking
60,103,83,83,3.76,-9.23,1.22,4.4,-2.51,0.39,0,39,31,Walking
204,114,83,83,2.21,-9.51,-2.29,4.4,-2.51,0.39,0,39,31,Walking
28,51,82,83,5.75,-10.96,-0.74,4.4,-2.51,0.39,0,39,32,Walking
218,66,83,83,3.82,-9.71,-0.05,4.4,-2.51,0.39,0,39,31,Walking
109,173,82,82,4.41,-15.52,2.08,3.78,-2.51,0.39,0,39,32,Walking
136,148,82,83,2.23,-8.96,-1.94,3.78,-2.51,0.39,0,40,31,Walking
76,146,83,82,2.42,-8.34,-0.7,3.78,-2.51,0.39,0,39,31,Walking
169,94,83,84,1.7,-8.4,-3.71,4.88,-2.84,0.79,0,39,32,Walking
234,17,83,83,3.73,-8.93,-0.44,5.49,-2.84,0.79,0,40,32,Walking
184,74,82,82,3.33,-9,-1.16,5.49,-2.84,0.79,0,40,32,Walking
191,72,83,82,2.92,-9.02,-0.37,5.49,-2.84,0.79,1,37,28,Walking
144,15,82,81,3.15,-6.56,0.32,5.49,-2.84,0.79,0,40,31,Walking
199,191,84,82,4.86,-7.36,-0.57,6.15,-3.16,0.79,0,40,32,Walking
24,101,84,82,4.14,-8.62,1.53,6.15,-2.89,0.79,0,40,32,Walking
60,82,81,82,3.39,-9.55,-1.77,6.15,-2.89,0.79,0,40,31,Walking
34,186,81,82,2.83,-9.41,0.21,6.15,-2.89,0.79,0,39,31,Walking
211,20,83,82,2.95,-11.43,1.86,6.74,-2.89,0.79,1,39,31,Walking
10,132,81,83,1.03,-9.74,-2.09,6.74,-2.89,0.79,0,39,31,Walking
102,91,82,82,3.03,-9.04,-0.22,7.3,-2.89,0.79,0,41,30,Walking
164,83,83,81,3.57,-10.16,-0.67,7.3,-2.89,0.79,0,38,28,Walking
4,29,80,83,0.85,-9.09,0.19,7.3,-2.89,0.79,0,40,31,Walking
145,139,83,83,-0.89,-8.18,-0.64,7.3,-2.59,0.79,1,40,30,Walking
210,37,83,81,1.87,-11.13,0.85,7.3,-2.59,0.79,0,39,31,Walking
69,66,82,82,1.11,-7.7,-0.42,6.53,-2.21,0.79,0,39,31,Walking
198,17,82,81,2.66,-9.17,-0.58,6.53,-2.21,0.79,0,39,32,Walking
154,30,82,82,2.68,-8.42,-0.58,6.53,-2.21,0.79,0,40,30,Walking
197,15,82,82,4.13,-9.05,-1.1,7.55,-2.48,0.79,0,39,31,Walking
149,178,82,82,2.49,-9.54,0.86,7.55,-2.48,0.79,0,41,31,Walking
213,190,82,82,3.66,-10.72,1.47,7.55,-2.48,0.79,0,39,31,Walking
52,1,81,83,3.13,-9.23,0.43,7.55,-2.48,0.79,0,40,31,Walking
0,133,81,82,3.29,-8.3,0.29,6.89,-2.09,0.79,0,40,31,Walking
0,71,81,82,1.6,-12.11,0.13,6.89,-2.09,0.79,0,40,31,Walking
186,45,83,82,3.99,-9.5,-0.04,6.89,-2.09,0.79,0,39,31,Walking
10,219,82,82,1.49,-9.36,-1.93,7.55,-2.09,0.79,0,40,31,Walking
143,64,84,82,1.51,-5.81,-1.23,7.55,-2.09,0.79,0,40,31,Walking
237,22,82,82,5.83,-15.14,1.14,7.55,-2.09,0.79,0,40,31,Walking
56,72,81,80,3.9,-7.82,1.28,8.34,-2.09,0.79,0,40,31,Walking
192,76,81,82,4.22,-10.72,1.78,8.34,-2.09,0.79,0,40,31,Walking
95,250,80,81,0.91,-9.27,0.82,8.34,-2.09,0.79,0,39,31,Walking
225,7,82,80,4.23,-7.41,0.36,8.34,-2.09,0.79,0,40,31,Walking
128,16,81,83,3.18,-8.45,1.48,8.34,-2.09,0.79,0,40,31,Walking
23,34,82,80,3.04,-10.15,2.07,8.34,-2.09,0.79,0,39,31,Walking
81,58,81,81,2.75,-9.88,-0.52,8.34,-2.09,0.79,0,40,31,Walking
204,136,80,80,6.49,-9.53,-1.43,9,-2.51,0.79,1,39,32,Walking
96,73,81,83,3.96,-8.98,1.79,9,-2.51,0.79,0,38,28,Walking
17,54,82,84,0.19,-9.01,-2.91,9.78,-2.51,0.79,0,40,31,Walking
78,28,82,80,4.32,-8.6,0.59,9.78,-2.78,0.79,0,40,31,Walking
178,12,82,83,2.79,-8.35,1.22,9.78,-2.78,0.79,0,39,31,Walking
235,28,83,82,4.87,-8.42,4.13,9.78,-2.78,0.79,0,40,32,Walking
140,111,82,83,0.43,-15.79,3.77,9.78,-2.78,0.79,0,39,31,Walking
195,31,83,87,3.43,-9.82,-0.36,9.78,-2.78,0.79,1,40,31,Walking
225,237,81,81,2.18,-9.72,-5.1,11.44,-3.36,0.79,1,39,32,Walking
35,81,81,85,3.07,-6.81,1.06,11.44,-3.68,0.79,0,40,32,Walking
70,234,83,78,4.32,-7.81,3.08,12.43,-3.39,0.79,0,39,31,Walking
99,150,80,82,1.62,-8.97,-0.34,12.43,-2.89,0.29,0,35,28,Walking
23,195,82,84,0.34,-10.74,-1.18,11.15,-3.55,1.01,0,39,31,Walking
49,26,83,83,1.92,-10.71,0.71,12.6,-3.25,0.55,0,41,30,Walking
45,235,82,83,1.41,-6.99,-0.06,11.35,-3.55,1.15,0,39,31,Walking
175,227,83,82,1.8,-12.08,-0.41,12.61,-3.55,1.15,0,40,32,Walking
168,55,83,80,0.78,0.09,-0.97,12.61,-3.55,1.15,0,40,31,Walking
63,210,82,82,-0.3,-5.68,-1.06,12.61,-3.55,1.15,0,40,31,Walking
134,112,82,82,0.72,-8.23,-4.09,13.2,-3.89,1.15,0,37,27,Walking
173,71,83,82,3.65,-10.06,-0.18,14.37,-4.37,1.15,0,39,32,Walking
162,43,82,83,2.48,-9.91,-1.91,14.37,-4.37,1.15,0,34,29,Walking
186,32,83,83,2.99,-7.35,-0.61,14.37,-4.37,1.15,0,40,31,Walking
216,32,85,84,3.08,-9.18,0.43,14.37,-4.37,1.15,0,40,31,Walking
208,150,82,83,0.67,-6.83,0.33,14.37,-4.37,1.15,0,39,32,Walking
179,223,83,83,1.62,-9.97,-1.85,14.37,-4.37,1.15,0,39,31,Walking
78,20,83,84,2.43,-12.37,-0.78,14.37,-4.78,1.15,0,39,32,Walking
40,223,85,83,8.26,-5.61,1.56,14.37,-4.78,1.15,0,40,31,Walking
2,8,83,83,2.2,-9.93,-4.17,14.37,-4.78,1.15,0,40,30,Walking
216,80,83,84,3.55,-9.45,0.44,15.53,-4.78,1.15,0,40,30,Walking
71,0,85,84,2.99,-8.88,-0.46,15.53,-4.78,1.15,0,40,32,Walking
101,235,83,87,1.24,-18.96,0.51,15.53,-4.78,1.15,0,41,30,Walking
229,54,85,84,4.12,-7.89,1.32,15.53,-4.78,1.15,0,36,27,Walking
10,180,84,86,2.11,-9.43,-2.5,15.53,-4.78,1.15,0,38,27,Walking
190,248,87,85,1.81,-11.34,-0.27,15.53,-4.78,1.15,0,40,31,Walking
238,107,85,83,3.97,-8.08,1.4,16.81,-5.32,1.15,0,40,31,Walking
40,211,86,84,3.02,-9.4,0.95,16.81,-5.32,1.15,0,40,31,Walking
155,38,85,80,2.85,-10.49,-2.48,16.81,-5.32,1.15,0,39,31,Walking
6,169,81,87,2.38,-8.88,-0.48,16.81,-5.32,1.15,0,39,31,Walking
41,79,84,84,-1.46,-16.1,3.6,16.23,-5.32,1.15,0,40,32,Walking
189,135,85,86,3.5,-8.57,0.05,16.23,-5.32,1.15,0,40,31,Walking
252,70,83,85,-1.02,-11.91,1.23,16.23,-5.32,1.15,0,38,31,Walking
79,172,82,86,2.11,-8.65,-1.56,16.23,-5.32,1.15,0,34,25,Walking
28,216,84,83,0.86,-8.02,-1.28,17.64,-5.61,1.72,0,40,32,Walking
11,3,84,85,4.06,-7.99,0.93,18.54,-5.61,1.72,0,38,31,Walking
70,122,85,84,2.17,-8.9,-0.69,18.54,-5.61,1.72,0,41,30,Walking
76,59,86,84,4.07,-7.74,1.17,18.54,-5.9,1.72,0,38,27,Walking
170,198,84,84,3.91,-7.94,1.23,17.9,-5.9,1.72,0,39,31,Walking
32,99,84,83,0.78,-8.65,1.52,17.9,-5.9,1.72,0,40,31,Walking
130,70,84,84,1.71,-8.81,-1.75,17.9,-5.9,1.72,0,40,32,Walking
164,167,86,84,-5.61,-15.67,-1.45,17.9,-6.37,2.19,0,38,28,Walking
45,249,84,83,3.45,-9.84,1.07,18.8,-6.37,2.19,0,41,30,Walking
253,46,83,84,2.96,-8.58,-0.57,18.8,-6.37,2.19,0,40,32,Walking
12,204,83,84,2.58,-12.29,-0.33,18.8,-6.37,2.19,0,40,31,Walking
36,74,82,83,4.98,-12.66,1.12,18.8,-6.76,2.19,0,40,32,Walking
73,0,86,80,3.03,-8.68,-0.12,19.45,-6.76,2.19,0,40,31,Walking
95,103,84,84,0.78,-9.24,0.41,19.45,-6.76,2.19,0,39,31,Walking
190,113,84,83,2.4,-8.79,-1.53,19.45,-6.76,2.19,0,40,31,Walking
218,112,84,84,3.78,-8.75,-0.76,20.72,-6.76,2.55,1,41,30,Walking
107,14,82,84,4.22,-9.5,1.65,20.72,-6.76,2.55,0,40,32,Walking
93,85,84,84,-0.28,-7.95,0.06,20.72,-6.76,2.55,0,39,32,Walking
94,235,84,84,3.91,-9.11,0.12,20.72,-6.76,2.55,0,40,31,Walking
196,0,84,83,2.54,-9.67,-1.31,20.72,-6.76,2.55,0,38,27,Walking
30,216,83,84,-1.83,-14.28,1.36,20.72,-6.76,2.55,0,40,31,Walking
31,121,82,83,2.8,-9.01,0.61,20.72,-6.76,2.55,0,41,31,Walking
234,33,84,85,5.41,-8.72,2.68,20.72,-6.76,2.55,0,39,31,Walking
180,68,83,83,5.1,-8.15,0.42,22.07,-6.76,2.55,0,40,31,Walking
102,46,83,84,1.79,-9.84,0.49,22.07,-6.76,2.55,0,36,27,Walking
230,107,83,83,3.59,-8,0.57,22.07,-6.76,2.55,0,40,31,Walking
194,5,83,85,2.79,-9.4,1.34,22.07,-6.76,2.55,0,40,31,Walking
205,43,86,84,5.37,-7.21,1.58,22.8,-7.24,2.55,0,40,32,Walking
187,141,82,87,2.66,-7.99,0.4,22.8,-7.24,2.55,0,40,31,Walking
130,162,83,84,6.17,-8.17,0.86,22.8,-7.24,2.55,0,40,32,Walking
112,12,81,86,4.62,-11.59,-1.38,23.39,-7.24,2.55,0,40,31,Walking
122,230,82,84,2.95,-8.41,-1.19,23.39,-7.24,2.55,0,41,30,Walking
84,33,84,83,1.89,-10.38,-0.57,23.39,-7.24,2.55,0,40,31,Walking
6,140,84,85,-1.63,-19.16,4.95,22.61,-7.24,2.55,0,34,28,Walking
41,145,85,83,3.67,-7.78,1.41,22.61,-7.24,2.55,0,41,30,Walking
213,112,85,85,3.49,-8.3,0.73,22.61,-7.24,2.55,0,40,31,Walking
0,91,85,84,-0.58,-7.19,-0.6,22.61,-7.24,2.55,0,39,31,Walking
108,64,86,82,1.99,-8.75,-4.36,23.71,-7.24,2.55,0,40,32,Walking
195,208,86,82,3.8,-8.48,-0.05,23.71,-7.24,2.55,0,40,32,Walking
139,170,84,84,3.36,-7.7,0.33,23.71,-7.24,2.55,0,39,28,Walking
0,85,83,82,3.87,-8.85,2.26,22.89,-7.24,2.55,0,40,32,Walking
160,236,83,83,4.34,-11.03,-0.45,22.89,-7.24,2.55,0,40,31,Walking
125,215,83,83,2.42,-9.53,-2.09,22.89,-7.24,2.55,0,40,30,Walking
109,0,83,85,1.79,-13.53,0.28,22.89,-7.24,2.55,0,40,28,Walking
204,216,84,84,5.03,-11.03,-0.25,24.1,-7.66,2.55,0,40,31,Walking
164,214,85,82,4.24,-7.72,1.21,24.1,-7.66,2.55,0,40,31,Walking
67,160,85,84,2.54,-9.39,-1.41,24.1,-7.66,2.55,0,36,29,Walking
29,228,83,83,3.23,-8.61,0.7,24.1,-7.66,2.55,0,40,31,Walking
225,139,84,83,3.27,-9.1,-0.22,24.1,-7.66,2.55,0,40,31,Walking
41,142,85,83,3.36,-8.96,2.19,24.1,-7.66,2.55,1,39,32,Walking
109,56,84,80,3.37,-12.49,1.97,24.1,-7.66,2.55,0,40,31,Walking
42,10,83,83,0.47,-10.6,-1.07,24.1,-7.66,2.55,0,40,31,Walking
163,64,83,83,1.58,-10.05,1.35,24.1,-7.66,2.55,3,39,31,Walking
234,254,83,83,-0.32,-7.38,-2.6,24.1,-7.66,2.55,5,40,31,Walking
85,0,83,83,3.22,-8.96,-0.73,24.1,-7.66,2.55,0,40,31,Walking
214,113,83,83,2.37,-9.4,-1.45,24.1,-7.66,2.55,0,37,28,Walking
79,183,84,83,1.59,-9.57,-1.78,24.81,-7.66,2.55,0,40,31,Walking
104,141,84,84,4.02,-8.84,0.31,25.55,-7.66,2.55,0,41,31,Walking
190,211,85,85,2.44,-9.62,-0.83,25.55,-7.66,2.55,0,40,30,Walking
178,189,83,83,2.55,-9.41,-0.23,25.55,-7.66,2.55,0,38,28,Walking
27,135,83,82,2.38,-8.93,0.53,25.55,-7.66,2.55,0,39,31,Walking
46,36,83,83,3.36,-9.22,-0.98,25.55,-7.66,2.55,0,32,26,Walking
190,48,80,82,2.57,-12.92,0.16,25.55,-7.66,2.55,0,40,31,Walking
0,255,83,83,3.72,-10.41,1.07,25.55,-7.66,2.55,0,40,32,Walking
150,202,83,84,0.04,-9.83,-2.51,26.22,-7.66,2.55,0,40,31,Walking
85,75,84,82,2.84,-9.85,0.21,26.22,-7.66,2.55,0,39,31,Walking
20,224,84,82,1.69,-10.55,-1.53,26.22,-7.66,2.55,1,40,31,Walking
1,90,80,80,2.91,-8.96,-0.72,26.22,-7.66,2.55,0,40,31,Walking
104,132,87,80,2.09,-8.37,1.25,25.49,-7.21,2.55,0,39,31,Walking
95,131,82,82,2.84,-9.87,-0.15,25.49,-7.21,2.55,0,40,31,Walking
201,200,81,82,4.36,-8.38,2.71,25.49,-7.21,2.55,0,35,27,Walking
175,91,81,82,3.91,-8.45,1.19,25.49,-7.21,2.17,0,40,31,Walking
255,0,82,83,3.47,-9.75,-1.69,25.49,-7.21,2.17,0,40,31,Walking
76,93,82,83,3.79,-8.91,-0.15,25.49,-7.21,2.17,0,40,31,Walking
0,0,84,84,1.14,-10.44,-2.62,26.11,-7.21,2.17,0,39,31,Walking
85,204,83,84,1.98,-10.1,-1.31,26.11,-7.21,2.17,0,39,32,Walking
21,7,83,84,3.1,-9.27,1.03,26.11,-7.21,2.17,0,39,31,Walking
203,86,85,84,2.12,-9.42,-1.51,26.11,-7.21,2.17,0,39,31,Walking
28,231,83,84,3.26,-9.65,-0.81,26.11,-7.21,2.17,0,41,30,Walking
87,97,83,82,3.13,-9.49,-0.48,26.11,-7.21,2.17,0,40,31,Walking
58,80,85,83,3.23,-9.48,-0.54,26.11,-7.21,2.17,0,40,31,Walking
104,32,80,82,3.33,-9.49,-0.38,26.11,-7.21,2.17,0,38,28,Walking
29,228,82,82,3.38,-9.56,-0.54,26.11,-7.21,2.17,0,39,31,Walking
210,205,82,82,3.36,-9.49,-0.35,26.11,-7.21,2.17,0,40,31,Walking
113,144,82,82,3.26,-9.34,0.87,26.11,-7.21,2.17,0,39,31,Walking
40,50,82,83,2.86,-9.78,-0.5,26.11,-7.21,2.17,0,40,32,Walking
8,68,82,82,2.96,-9.5,-0.33,26.11,-7.21,2.17,0,40,31,Walking
56,1,82,81,0.28,-13.29,0.9,26.11,-7.21,2.17,0,39,27,Walking
208,26,83,84,2.31,-8.81,0.29,26.11,-7.21,2.17,0,40,31,Walking
130,197,81,80,3.31,-8.38,0.31,26.11,-7.21,2.17,0,39,31,Walking
126,152,82,82,3.95,-9.74,1.38,26.11,-7.21,2.17,0,39,31,Walking
91,189,81,81,3.77,-10.85,-1.34,26.7,-7.21,2.17,0,37,28,Walking
